-181.107, -53.801, 14.908, 23.083
-181.104, -54.299, 14.958, 23.116
-181.101, -54.799, 15.008, 23.149
-181.098, -55.301, 15.059, 23.182
-181.096, -55.804, 15.110, 23.215
-181.093, -56.309, 15.160, 23.248
-181.090, -56.816, 15.210, 23.281
-181.087, -57.324, 15.261, 23.314
-181.085, -57.834, 15.312, 23.347
-181.082, -58.346, 15.363, 23.380
-181.079, -58.859, 15.415, 23.413
-181.076, -59.374, 15.466, 23.446
-181.073, -59.891, 15.518, 23.479
-181.070, -60.410, 15.571, 23.512
-181.067, -60.930, 15.623, 23.545
-181.064, -61.452, 15.675, 23.578
-181.061, -61.976, 15.726, 23.611
-181.058, -62.502, 15.779, 23.644
-181.055, -63.029, 15.832, 23.677
-181.052, -63.558, 15.885, 23.710
-181.049, -64.089, 15.938, 23.743
-181.046, -64.621, 15.992, 23.776
-181.043, -65.156, 16.045, 23.809
-181.039, -65.692, 16.099, 23.842
-181.036, -66.230, 16.153, 23.875
-181.033, -66.770, 16.208, 23.908
-181.030, -67.312, 16.262, 23.941
-181.026, -67.855, 16.315, 23.974
-181.023, -68.400, 16.370, 24.007
-181.020, -68.947, 16.425, 24.040
-181.017, -69.496, 16.480, 24.073
-181.013, -70.047, 16.535, 24.106
-181.010, -70.599, 16.590, 24.139
-181.006, -71.154, 16.646, 24.172
-181.003, -71.710, 16.702, 24.205
-180.999, -72.268, 16.758, 24.238
-180.996, -72.828, 16.814, 24.271
-180.992, -73.390, 16.870, 24.304
-180.989, -73.954, 16.926, 24.337
-180.985, -74.520, 16.982, 24.370
-180.982, -75.087, 17.039, 24.403
-180.978, -75.656, 17.096, 24.436
-180.974, -76.228, 17.153, 24.469
-180.971, -76.801, 17.211, 24.502
-180.967, -77.376, 17.268, 24.535
-180.963, -77.953, 17.326, 24.568
-180.960, -78.532, 17.385, 24.601
-180.956, -79.113, 17.443, 24.634
-180.952, -79.696, 17.501, 24.667
-180.948, -80.281, 17.559, 24.700
-180.944, -80.868, 17.618, 24.733
-180.940, -81.457, 17.677, 24.766
-180.936, -82.047, 17.736, 24.799
-180.932, -82.640, 17.795, 24.832
-180.928, -83.235, 17.855, 24.865
-180.924, -83.831, 17.915, 24.898
-180.920, -84.430, 17.975, 24.931
-180.916, -85.031, 18.034, 24.964
-180.912, -85.633, 18.095, 24.997
-180.908, -86.238, 18.155, 25.030
-180.904, -86.845, 18.216, 25.063
-180.900, -87.454, 18.275, 25.096
-180.895, -88.064, 18.316, 25.129
-180.891, -88.674, 18.318, 25.162
-180.887, -89.283, 18.270, 25.195
-180.883, -89.889, 18.191, 25.228
-180.878, -90.492, 18.089, 25.261
-180.874, -91.091, 17.974, 25.294
-180.870, -91.686, 17.857, 25.327
-180.866, -92.277, 17.746, 25.360
-180.861, -92.865, 17.648, 25.393
-180.857, -93.451, 17.563, 25.426
-180.853, -94.034, 17.490, 25.459
-180.849, -94.615, 17.428, 25.492
-180.844, -95.194, 17.377, 25.525
-180.840, -95.772, 17.337, 25.558
-180.836, -96.350, 17.307, 25.591
-180.831, -96.926, 17.287, 25.624
-180.827, -97.502, 17.275, 25.657
-180.823, -98.078, 17.272, 25.690
-180.818, -98.654, 17.276, 25.723
-180.814, -99.231, 17.287, 25.756
-180.810, -99.808, 17.304, 25.789
-180.805, -100.386, 17.325, 25.822
-180.801, -100.964, 17.346, 25.855
-180.796, -101.543, 17.360, 25.888
-180.792, -102.122, 17.362, 25.921
-180.788, -102.701, 17.358, 25.954
-180.783, -103.279, 17.352, 25.987
-180.779, -103.858, 17.348, 26.020
-180.774, -104.436, 17.342, 26.053
-180.770, -105.014, 17.332, 26.086
-180.765, -105.591, 17.317, 26.119
-180.761, -106.168, 17.300, 26.152
-180.756, -106.744, 17.283, 26.185
-180.752, -107.319, 17.266, 26.218
-180.747, -107.894, 17.247, 26.251
-180.743, -108.469, 17.226, 26.284
-180.738, -109.042, 17.203, 26.317
-180.733, -109.615, 17.180, 26.350
-180.729, -110.187, 17.156, 26.383
-180.724, -110.758, 17.132, 26.416
-180.720, -111.328, 17.107, 26.449
-180.715, -111.898, 17.082, 26.482
-180.710, -112.466, 17.055, 26.515
-180.706, -113.034, 17.028, 26.548
-180.701, -113.601, 17.001, 26.581
-180.696, -114.167, 16.974, 26.614
-180.692, -114.732, 16.947, 26.647
-180.687, -115.296, 16.919, 26.680
-180.682, -115.859, 16.891, 26.713
-180.678, -116.421, 16.863, 26.746
-180.673, -116.983, 16.835, 26.779
-180.668, -117.543, 16.806, 26.812
-180.663, -118.103, 16.778, 26.845
-180.659, -118.661, 16.749, 26.878
-180.654, -119.219, 16.720, 26.911
-180.649, -119.775, 16.691, 26.944
-180.644, -120.331, 16.662, 26.977
-180.640, -120.885, 16.634, 27.010
-180.635, -121.439, 16.605, 27.043
-180.630, -121.992, 16.576, 27.076
-180.625, -122.544, 16.547, 27.109
-180.620, -123.094, 16.518, 27.142
-180.616, -123.644, 16.490, 27.175
-180.611, -124.193, 16.461, 27.208
-180.606, -124.741, 16.432, 27.241
-180.601, -125.288, 16.403, 27.274
-180.596, -125.834, 16.375, 27.307
-180.591, -126.379, 16.346, 27.340
-180.586, -126.923, 16.318, 27.373
-180.581, -127.467, 16.289, 27.406
-180.577, -128.009, 16.260, 27.439
-180.572, -128.550, 16.232, 27.472
-180.567, -129.090, 16.204, 27.505
-180.562, -129.630, 16.176, 27.538
-180.557, -130.168, 16.148, 27.571
-180.552, -130.706, 16.119, 27.604
-180.547, -131.242, 16.091, 27.637
-180.542, -131.778, 16.063, 27.670
-180.537, -132.313, 16.035, 27.703
-180.532, -132.847, 16.007, 27.736
-180.527, -133.379, 15.979, 27.769
-180.522, -133.911, 15.951, 27.802
-180.517, -134.442, 15.924, 27.835
-180.512, -134.972, 15.896, 27.868
-180.507, -135.502, 15.868, 27.901
-180.502, -136.030, 15.840, 27.934
-180.497, -136.557, 15.813, 27.967
-180.492, -137.083, 15.786, 28.000
-180.487, -137.609, 15.759, 28.033
-180.482, -138.134, 15.731, 28.066
-180.477, -138.657, 15.704, 28.099
-180.472, -139.180, 15.676, 28.132
-180.466, -139.702, 15.649, 28.165
-180.461, -140.223, 15.622, 28.198
-180.456, -140.743, 15.596, 28.231
-180.451, -141.262, 15.569, 28.264
-180.446, -141.780, 15.542, 28.297
-180.441, -142.298, 15.515, 28.330
-180.435, -142.814, 15.488, 28.363
-180.430, -143.330, 15.461, 28.396
-180.425, -143.844, 15.435, 28.429
-180.420, -144.358, 15.408, 28.462
-180.415, -144.871, 15.382, 28.495
-180.409, -145.383, 15.356, 28.528
-180.404, -145.894, 15.329, 28.561
-180.399, -146.405, 15.302, 28.594
-180.394, -146.914, 15.276, 28.627
-180.388, -147.423, 15.250, 28.660
-180.383, -147.930, 15.225, 28.693
-180.378, -148.437, 15.198, 28.726
-180.372, -148.943, 15.172, 28.759
-180.367, -149.448, 15.146, 28.792
-180.362, -149.952, 15.120, 28.825
-180.356, -150.456, 15.094, 28.858
-180.351, -150.958, 15.068, 28.891
-180.345, -151.460, 15.043, 28.924
-180.340, -151.960, 15.017, 28.957
-180.335, -152.460, 14.992, 28.990
-180.329, -152.959, 14.966, 29.023
-180.324, -153.458, 14.941, 29.056
-180.318, -153.955, 14.915, 29.089
-180.313, -154.451, 14.889, 29.122
-180.307, -154.947, 14.864, 29.155
-180.302, -155.442, 14.839, 29.188
-180.296, -155.936, 14.814, 29.221
-180.291, -156.429, 14.789, 29.254
-180.285, -156.921, 14.763, 29.287
-180.279, -157.413, 14.738, 29.320
-180.274, -157.903, 14.713, 29.353
-180.268, -158.393, 14.688, 29.386
-180.263, -158.882, 14.663, 29.419
-180.257, -159.370, 14.638, 29.452
-180.251, -159.857, 14.614, 29.485
-180.246, -160.344, 14.589, 29.518
-180.240, -160.830, 14.564, 29.551
-180.234, -161.314, 14.539, 29.584
-180.228, -161.798, 14.515, 29.617
-180.222, -162.281, 14.490, 29.650
-180.217, -162.764, 14.465, 29.683
-180.211, -163.245, 14.441, 29.716
-180.205, -163.726, 14.416, 29.749
-180.199, -164.206, 14.392, 29.782
-180.193, -164.685, 14.368, 29.815
-180.187, -165.163, 14.344, 29.848
-180.181, -165.641, 14.319, 29.881
-180.175, -166.118, 14.295, 29.914
-180.169, -166.593, 14.271, 29.947
-180.163, -167.068, 14.247, 29.980
-180.157, -167.543, 14.223, 30.013
-180.151, -168.016, 14.199, 30.046
-180.145, -168.489, 14.175, 30.079
-180.139, -168.961, 14.151, 30.112
-180.132, -169.432, 14.127, 30.145
-180.126, -169.902, 14.103, 30.178
-180.120, -170.371, 14.079, 30.211
-180.114, -170.840, 14.056, 30.244
-180.107, -171.308, 14.032, 30.277
-180.101, -171.775, 14.008, 30.310
-180.094, -172.241, 13.984, 30.343
-180.088, -172.707, 13.961, 30.376
-180.081, -173.172, 13.938, 30.409
-180.075, -173.636, 13.914, 30.442
-180.068, -174.099, 13.891, 30.475
-180.061, -174.561, 13.867, 30.508
-180.054, -175.023, 13.844, 30.541
-180.047, -175.484, 13.821, 30.574
-180.040, -175.944, 13.797, 30.607
-180.033, -176.403, 13.774, 30.640
-180.025, -176.861, 13.751, 30.673
-180.017, -177.319, 13.728, 30.706
-180.009, -177.776, 13.705, 30.739
-180.001, -178.232, 13.682, 30.772
-179.991, -178.688, 13.659, 30.805
-179.982, -179.142, 13.636, 30.838
-179.971, -179.596, 13.613, 30.871
-179.960, -180.049, 13.590, 30.904
-179.948, -180.501, 13.567, 30.937
-179.935, -180.953, 13.544, 30.970
-179.920, -181.404, 13.522, 31.003
-179.905, -181.854, 13.499, 31.036
-179.889, -182.303, 13.477, 31.069
-179.872, -182.751, 13.454, 31.102
-179.853, -183.198, 13.431, 31.135
-179.832, -183.645, 13.409, 31.168
-179.810, -184.091, 13.386, 31.201
-179.787, -184.536, 13.364, 31.234
-179.761, -184.980, 13.341, 31.267
-179.734, -185.423, 13.319, 31.300
-179.706, -185.866, 13.297, 31.333
-179.675, -186.307, 13.275, 31.366
-179.643, -186.748, 13.252, 31.399
-179.610, -187.188, 13.229, 31.432
-179.574, -187.627, 13.207, 31.465
-179.536, -188.065, 13.186, 31.498
-179.497, -188.502, 13.165, 31.531
-179.456, -188.938, 13.143, 31.564
-179.413, -189.373, 13.120, 31.597
-179.368, -189.808, 13.098, 31.630
-179.322, -190.241, 13.076, 31.663
-179.273, -190.674, 13.055, 31.696
-179.223, -191.105, 13.033, 31.729
-179.171, -191.536, 13.011, 31.762
-179.117, -191.966, 12.989, 31.795
-179.062, -192.395, 12.967, 31.828
-179.005, -192.822, 12.946, 31.861
-178.946, -193.249, 12.924, 31.894
-178.885, -193.675, 12.903, 31.927
-178.823, -194.100, 12.882, 31.960
-178.759, -194.524, 12.860, 31.993
-178.693, -194.947, 12.839, 32.026
-178.626, -195.369, 12.817, 32.059
-178.557, -195.790, 12.796, 32.092
-178.487, -196.210, 12.773, 32.125
-178.415, -196.629, 12.752, 32.158
-178.341, -197.048, 12.742, 32.191
-178.266, -197.466, 12.743, 32.224
-178.189, -197.884, 12.755, 32.257
-178.110, -198.302, 12.776, 32.290
-178.029, -198.721, 12.805, 32.323
-177.946, -199.141, 12.840, 32.356
-177.862, -199.562, 12.882, 32.389
-177.775, -199.984, 12.930, 32.422
-177.685, -200.408, 12.983, 32.455
-177.594, -200.832, 13.040, 32.488
-177.500, -201.259, 13.101, 32.521
-177.403, -201.687, 13.165, 32.554
-177.305, -202.116, 13.232, 32.587
-177.203, -202.547, 13.300, 32.620
-177.099, -202.980, 13.366, 32.653
-176.992, -203.415, 13.427, 32.686
-176.882, -203.850, 13.486, 32.719
-176.770, -204.287, 13.544, 32.752
-176.655, -204.725, 13.601, 32.785
-176.537, -205.164, 13.658, 32.818
-176.416, -205.605, 13.714, 32.851
-176.292, -206.046, 13.767, 32.884
-176.166, -206.489, 13.820, 32.917
-176.037, -206.932, 13.873, 32.950
-175.904, -207.376, 13.926, 32.983
-175.769, -207.822, 13.979, 33.016
-175.631, -208.268, 14.031, 33.049
-175.490, -208.715, 14.082, 33.082
-175.346, -209.163, 14.133, 33.115
-175.199, -209.612, 14.184, 33.148
-175.049, -210.061, 14.234, 33.181
-174.896, -210.512, 14.284, 33.214
-174.740, -210.963, 14.334, 33.247
-174.581, -211.415, 14.385, 33.280
-174.420, -211.867, 14.435, 33.313
-174.255, -212.320, 14.485, 33.346
-174.088, -212.775, 14.535, 33.379
-173.917, -213.229, 14.585, 33.412
-173.744, -213.685, 14.634, 33.445
-173.568, -214.141, 14.684, 33.478
-173.389, -214.598, 14.735, 33.511
-173.207, -215.055, 14.785, 33.544
-173.023, -215.513, 14.835, 33.577
-172.836, -215.972, 14.885, 33.610
-172.646, -216.432, 14.935, 33.643
-172.453, -216.892, 14.985, 33.676
-172.257, -217.353, 15.036, 33.709
-172.059, -217.815, 15.086, 33.742
-171.858, -218.277, 15.137, 33.775
-171.655, -218.740, 15.188, 33.808
-171.449, -219.204, 15.239, 33.841
-171.240, -219.668, 15.290, 33.874
-171.029, -220.133, 15.341, 33.907
-170.815, -220.599, 15.392, 33.940
-170.599, -221.066, 15.444, 33.973
-170.380, -221.533, 15.495, 34.006
-170.159, -222.001, 15.547, 34.039
-169.935, -222.470, 15.599, 34.072
-169.709, -222.939, 15.651, 34.105
-169.480, -223.410, 15.703, 34.138
-169.250, -223.881, 15.756, 34.171
-169.016, -224.353, 15.808, 34.204
-168.781, -224.826, 15.861, 34.237
-168.543, -225.299, 15.913, 34.270
-168.303, -225.774, 15.966, 34.303
-168.060, -226.249, 16.019, 34.336
-167.816, -226.725, 16.073, 34.369
-167.569, -227.202, 16.127, 34.402
-167.320, -227.680, 16.180, 34.435
-167.069, -228.159, 16.234, 34.468
-166.815, -228.638, 16.288, 34.501
-166.560, -229.119, 16.342, 34.534
-166.302, -229.601, 16.397, 34.567
-166.043, -230.083, 16.452, 34.600
-165.781, -230.567, 16.507, 34.633
-165.517, -231.051, 16.561, 34.666
-165.252, -231.536, 16.617, 34.699
-164.984, -232.023, 16.672, 34.732
-164.714, -232.510, 16.728, 34.765
-164.443, -232.999, 16.783, 34.798
-164.169, -233.489, 16.839, 34.831
-163.894, -233.979, 16.895, 34.864
-163.617, -234.471, 16.951, 34.897
-163.338, -234.964, 17.008, 34.930
-163.057, -235.458, 17.064, 34.963
-162.774, -235.954, 17.121, 34.996
-162.490, -236.450, 17.178, 35.029
-162.204, -236.948, 17.236, 35.062
-161.916, -237.447, 17.294, 35.095
-161.626, -237.947, 17.351, 35.128
-161.335, -238.448, 17.409, 35.161
-161.042, -238.951, 17.466, 35.194
-160.748, -239.455, 17.524, 35.227
-160.452, -239.960, 17.583, 35.260
-160.155, -240.467, 17.642, 35.293
-159.856, -240.975, 17.701, 35.326
-159.556, -241.485, 17.759, 35.359
-159.254, -241.996, 17.818, 35.392
-158.951, -242.509, 17.878, 35.425
-158.646, -243.023, 17.937, 35.458
-158.341, -243.538, 17.997, 35.491
-158.034, -244.056, 18.057, 35.524
-157.726, -244.575, 18.117, 35.557
-157.417, -245.095, 18.178, 35.590
-157.106, -245.617, 18.238, 35.623
-156.795, -246.141, 18.299, 35.656
-156.483, -246.667, 18.360, 35.689
-156.170, -247.195, 18.421, 35.722
-155.856, -247.725, 18.483, 35.755
-155.542, -248.256, 18.544, 35.788
-155.227, -248.790, 18.605, 35.821
-154.911, -249.326, 18.668, 35.854
-154.595, -249.864, 18.730, 35.887
-154.279, -250.404, 18.792, 35.920
-153.963, -250.946, 18.855, 35.953
-153.646, -251.491, 18.918, 35.986
-153.330, -252.039, 18.980, 36.019
-153.014, -252.589, 19.043, 36.052
-152.699, -253.141, 19.105, 36.085
-152.383, -253.696, 19.157, 36.118
-152.069, -254.253, 19.189, 36.151
-151.757, -254.811, 19.182, 36.184
-151.447, -255.368, 19.130, 36.217
-151.141, -255.924, 19.053, 36.250
-150.838, -256.478, 18.957, 36.283
-150.538, -257.031, 18.855, 36.316
-150.243, -257.581, 18.754, 36.349
-149.951, -258.130, 18.665, 36.382
-149.662, -258.678, 18.587, 36.415
-149.377, -259.225, 18.520, 36.448
-149.095, -259.772, 18.463, 36.481
-148.816, -260.319, 18.416, 36.514
-148.540, -260.867, 18.379, 36.547
-148.267, -261.414, 18.350, 36.580
-147.997, -261.963, 18.330, 36.613
-147.730, -262.512, 18.317, 36.646
-147.466, -263.062, 18.312, 36.679
-147.204, -263.614, 18.313, 36.712
-146.944, -264.167, 18.321, 36.745
-146.688, -264.722, 18.334, 36.778
-146.433, -265.278, 18.352, 36.811
-146.181, -265.836, 18.374, 36.844
-145.931, -266.397, 18.402, 36.877
-145.684, -266.959, 18.433, 36.910
-145.439, -267.524, 18.468, 36.943
-145.196, -268.091, 18.506, 36.976
-144.956, -268.661, 18.547, 37.009
-144.718, -269.233, 18.591, 37.042
-144.482, -269.807, 18.637, 37.075
-144.249, -270.384, 18.686, 37.108
-144.018, -270.965, 18.737, 37.141
-143.789, -271.547, 18.790, 37.174
-143.563, -272.133, 18.845, 37.207
-143.339, -272.722, 18.901, 37.240
-143.117, -273.313, 18.954, 37.273
-142.899, -273.907, 18.996, 37.306
-142.683, -274.503, 19.024, 37.339
-142.470, -275.101, 19.040, 37.372
-142.261, -275.700, 19.051, 37.405
-142.054, -276.300, 19.060, 37.438
-141.851, -276.902, 19.066, 37.471
-141.652, -277.505, 19.068, 37.504
-141.455, -278.109, 19.064, 37.537
-141.262, -278.714, 19.055, 37.570
-141.073, -279.320, 19.043, 37.603
-140.887, -279.926, 19.030, 37.636
-140.704, -280.532, 19.015, 37.669
-140.525, -281.140, 18.999, 37.702
-140.350, -281.747, 18.979, 37.735
-140.178, -282.355, 18.958, 37.768
-140.009, -282.963, 18.935, 37.801
-139.844, -283.572, 18.911, 37.834
-139.683, -284.180, 18.887, 37.867
-139.525, -284.788, 18.861, 37.900
-139.371, -285.397, 18.834, 37.933
-139.220, -286.005, 18.806, 37.966
-139.072, -286.613, 18.777, 37.999
-138.928, -287.222, 18.749, 38.032
-138.788, -287.830, 18.720, 38.065
-138.651, -288.437, 18.690, 38.098
-138.517, -289.045, 18.660, 38.131
-138.387, -289.652, 18.629, 38.164
-138.260, -290.259, 18.599, 38.197
-138.136, -290.865, 18.568, 38.230
-138.016, -291.472, 18.536, 38.263
-137.899, -292.077, 18.505, 38.296
-137.786, -292.683, 18.474, 38.329
-137.675, -293.288, 18.442, 38.362
-137.568, -293.892, 18.410, 38.395
-137.465, -294.496, 18.378, 38.428
-137.364, -295.099, 18.347, 38.461
-137.267, -295.702, 18.315, 38.494
-137.173, -296.304, 18.283, 38.527
-137.082, -296.906, 18.251, 38.560
-136.994, -297.507, 18.219, 38.593
-136.910, -298.108, 18.188, 38.626
-136.828, -298.707, 18.156, 38.659
-136.750, -299.307, 18.124, 38.692
-136.675, -299.905, 18.093, 38.725
-136.604, -300.503, 18.061, 38.758
-136.535, -301.100, 18.029, 38.791
-136.469, -301.697, 17.997, 38.824
-136.407, -302.292, 17.966, 38.857
-136.347, -302.887, 17.935, 38.890
-136.291, -303.482, 17.904, 38.923
-136.238, -304.075, 17.872, 38.956
-136.188, -304.668, 17.841, 38.989
-136.141, -305.260, 17.810, 39.022
-136.097, -305.851, 17.779, 39.055
-136.056, -306.442, 17.748, 39.088
-136.018, -307.031, 17.717, 39.121
-135.984, -307.620, 17.687, 39.154
-135.952, -308.208, 17.656, 39.187
-135.923, -308.794, 17.625, 39.220
-135.898, -309.381, 17.594, 39.253
-135.875, -309.966, 17.564, 39.286
-135.856, -310.550, 17.534, 39.319
-135.840, -311.133, 17.504, 39.352
-135.826, -311.716, 17.474, 39.385
-135.816, -312.297, 17.443, 39.418
-135.809, -312.878, 17.413, 39.451
-135.805, -313.458, 17.383, 39.484
-135.804, -314.036, 17.354, 39.517
-135.807, -314.614, 17.324, 39.550
-135.812, -315.190, 17.294, 39.583
-135.820, -315.766, 17.264, 39.616
-135.832, -316.340, 17.234, 39.649
-135.847, -316.914, 17.205, 39.682
-135.865, -317.486, 17.176, 39.715
-135.886, -318.057, 17.147, 39.748
-135.910, -318.628, 17.117, 39.781
-135.937, -319.197, 17.088, 39.814
-135.968, -319.765, 17.059, 39.847
-136.001, -320.331, 17.030, 39.880
-136.038, -320.897, 17.001, 39.913
-136.079, -321.461, 16.972, 39.946
-136.122, -322.025, 16.944, 39.979
-136.169, -322.587, 16.915, 40.012
-136.219, -323.147, 16.886, 40.045
-136.272, -323.707, 16.857, 40.078
-136.329, -324.265, 16.829, 40.111
-136.389, -324.822, 16.800, 40.144
-136.453, -325.378, 16.772, 40.177
-136.520, -325.932, 16.744, 40.210
-136.590, -326.485, 16.715, 40.243
-136.664, -327.036, 16.687, 40.276
-136.741, -327.586, 16.659, 40.309
-136.822, -328.135, 16.631, 40.342
-136.906, -328.682, 16.603, 40.375
-136.993, -329.227, 16.574, 40.408
-137.085, -329.771, 16.546, 40.441
-137.180, -330.314, 16.519, 40.474
-137.278, -330.855, 16.492, 40.507
-137.380, -331.394, 16.464, 40.540
-137.486, -331.932, 16.437, 40.573
-137.595, -332.468, 16.409, 40.606
-137.708, -333.002, 16.381, 40.639
-137.825, -333.534, 16.353, 40.672
-137.945, -334.065, 16.326, 40.705
-138.070, -334.594, 16.299, 40.738
-138.198, -335.121, 16.271, 40.771
-138.330, -335.646, 16.244, 40.804
-138.465, -336.169, 16.217, 40.837
-138.605, -336.691, 16.190, 40.870
-138.747, -337.210, 16.164, 40.903
-138.894, -337.728, 16.137, 40.936
-139.044, -338.244, 16.109, 40.969
-139.197, -338.757, 16.083, 41.002
-139.353, -339.269, 16.056, 41.035
-139.513, -339.779, 16.029, 41.068
-139.675, -340.287, 16.002, 41.101
-139.841, -340.793, 15.975, 41.134
-140.010, -341.297, 15.948, 41.167
-140.182, -341.800, 15.922, 41.200
-140.356, -342.300, 15.896, 41.233
-140.533, -342.799, 15.869, 41.266
-140.712, -343.296, 15.843, 41.299
-140.894, -343.790, 15.816, 41.332
-141.079, -344.284, 15.790, 41.365
-141.265, -344.775, 15.763, 41.398
-141.454, -345.264, 15.737, 41.431
-141.644, -345.752, 15.711, 41.464
-141.837, -346.238, 15.685, 41.497
-142.032, -346.723, 15.658, 41.530
-142.228, -347.206, 15.632, 41.563
-142.426, -347.687, 15.605, 41.596
-142.626, -348.166, 15.579, 41.629
-142.827, -348.644, 15.553, 41.662
-143.030, -349.121, 15.528, 41.695
-143.235, -349.595, 15.502, 41.728
-143.440, -350.068, 15.476, 41.761
-143.648, -350.540, 15.451, 41.794
-143.856, -351.010, 15.436, 41.827
-144.067, -351.480, 15.430, 41.860
-144.279, -351.949, 15.433, 41.893
-144.493, -352.417, 15.444, 41.926
-144.708, -352.885, 15.462, 41.959
-144.926, -353.353, 15.487, 41.992
-145.145, -353.822, 15.517, 42.025
-145.367, -354.291, 15.552, 42.058
-145.591, -354.760, 15.593, 42.091
-145.817, -355.229, 15.637, 42.124
-146.044, -355.700, 15.686, 42.157
-146.275, -356.171, 15.738, 42.190
-146.507, -356.644, 15.793, 42.223
-146.741, -357.117, 15.851, 42.256
-146.978, -357.591, 15.912, 42.289
-147.217, -358.067, 15.975, 42.322
-147.458, -358.544, 16.041, 42.355
-147.702, -359.022, 16.109, 42.388
-147.947, -359.502, 16.178, 42.421
-148.195, -359.983, 16.249, 42.454
-148.446, -360.466, 16.322, 42.487
-148.698, -360.950, 16.396, 42.520
-148.953, -361.436, 16.472, 42.553
-149.209, -361.924, 16.548, 42.586
-149.468, -362.413, 16.626, 42.619
-149.729, -362.905, 16.705, 42.652
-149.993, -363.398, 16.785, 42.685
-150.258, -363.893, 16.865, 42.718
-150.525, -364.390, 16.946, 42.751
-150.794, -364.889, 17.028, 42.784
-151.066, -365.390, 17.110, 42.817
-151.339, -365.893, 17.192, 42.850
-151.614, -366.398, 17.272, 42.883
-151.891, -366.905, 17.347, 42.916
-152.170, -367.414, 17.420, 42.949
-152.451, -367.924, 17.490, 42.982
-152.733, -368.437, 17.560, 43.015
-153.016, -368.951, 17.629, 43.048
-153.301, -369.466, 17.697, 43.081
-153.587, -369.984, 17.763, 43.114
-153.875, -370.503, 17.829, 43.147
-154.164, -371.024, 17.894, 43.180
-154.455, -371.547, 17.959, 43.213
-154.747, -372.072, 18.022, 43.246
-155.039, -372.598, 18.086, 43.279
-155.334, -373.126, 18.149, 43.312
-155.629, -373.656, 18.211, 43.345
-155.925, -374.187, 18.274, 43.378
-156.222, -374.721, 18.336, 43.411
-156.521, -375.256, 18.397, 43.444
-156.820, -375.793, 18.459, 43.477
-157.121, -376.332, 18.521, 43.510
-157.422, -376.872, 18.583, 43.543
-157.724, -377.415, 18.645, 43.576
-158.027, -377.959, 18.707, 43.609
-158.331, -378.505, 18.769, 43.642
-158.636, -379.054, 18.832, 43.675
-158.941, -379.604, 18.894, 43.708
-159.248, -380.156, 18.956, 43.741
-159.555, -380.710, 19.017, 43.774
-159.862, -381.266, 19.079, 43.807
-160.171, -381.824, 19.142, 43.840
-160.480, -382.384, 19.205, 43.873
-160.789, -382.946, 19.269, 43.906
-161.100, -383.510, 19.331, 43.939
-161.411, -384.077, 19.394, 43.972
-161.722, -384.645, 19.457, 44.005
-162.034, -385.215, 19.521, 44.038
-162.346, -385.788, 19.585, 44.071
-162.659, -386.363, 19.649, 44.104
-162.973, -386.940, 19.714, 44.137
-163.286, -387.519, 19.777, 44.170
-163.600, -388.101, 19.842, 44.203
-163.915, -388.684, 19.907, 44.236
-164.230, -389.270, 19.972, 44.269
-164.545, -389.859, 20.038, 44.302
-164.860, -390.449, 20.104, 44.335
-165.176, -391.042, 20.169, 44.368
-165.492, -391.638, 20.235, 44.401
-165.808, -392.236, 20.302, 44.434
-166.124, -392.836, 20.368, 44.467
-166.440, -393.439, 20.434, 44.500
-166.756, -394.044, 20.501, 44.533
-167.073, -394.652, 20.569, 44.566
-167.389, -395.262, 20.636, 44.599
-167.706, -395.874, 20.704, 44.632
-168.022, -396.490, 20.772, 44.665
-168.339, -397.107, 20.840, 44.698
-168.655, -397.728, 20.908, 44.731
-168.971, -398.351, 20.977, 44.764
-169.287, -398.977, 21.046, 44.797
-169.603, -399.605, 21.116, 44.830
-169.918, -400.236, 21.185, 44.863
-170.234, -400.870, 21.255, 44.896
-170.549, -401.506, 21.323, 44.929
-170.863, -402.145, 21.375, 44.962
-171.177, -402.786, 21.392, 44.995
-171.488, -403.425, 21.357, 45.028
-171.797, -404.064, 21.280, 45.061
-172.103, -404.700, 21.181, 45.094
-172.406, -405.333, 21.065, 45.127
-172.706, -405.963, 20.942, 45.160
-173.002, -406.590, 20.822, 45.193
-173.296, -407.215, 20.712, 45.226
-173.586, -407.837, 20.612, 45.259
-173.873, -408.458, 20.523, 45.292
-174.158, -409.077, 20.445, 45.325
-174.440, -409.695, 20.376, 45.358
-174.720, -410.312, 20.316, 45.391
-174.997, -410.929, 20.266, 45.424
-175.272, -411.545, 20.224, 45.457
-175.545, -412.160, 20.190, 45.490
-175.816, -412.776, 20.164, 45.523
-176.084, -413.392, 20.145, 45.556
-176.351, -414.008, 20.134, 45.589
-176.615, -414.625, 20.128, 45.622
-176.878, -415.243, 20.128, 45.655
-177.139, -415.861, 20.134, 45.688
-177.397, -416.481, 20.144, 45.721
-177.654, -417.102, 20.159, 45.754
-177.909, -417.725, 20.173, 45.787
-178.162, -418.349, 20.181, 45.820
-178.412, -418.973, 20.179, 45.853
-178.660, -419.598, 20.170, 45.886
-178.906, -420.224, 20.158, 45.919
-179.149, -420.850, 20.146, 45.952
-179.390, -421.476, 20.135, 45.985
-179.627, -422.103, 20.120, 46.018
-179.863, -422.731, 20.101, 46.051
-180.095, -423.358, 20.079, 46.084
-180.325, -423.986, 20.056, 46.117
-180.552, -424.614, 20.032, 46.150
